text,label
"Na ekranu je stalna akcija , priča ima pad i nije dosadna za to vrijeme .",2
"Nije zaradio koliko inače animirani filmovi zarade , ali dovoljno da nadoknadi budžet – više od 266 miliona dolara na budžet od 145 miliona .",1
Tye Sheridan se pojavljuje kao glavni lik .,1
"Glavne uloge : Toni Collette , Merritt Wever , Kaitlyn Dever , Danielle Macdonald , Elizabeth Marvel , Liza Lapira , Eric Lange , Kai Lennox",1
"Btw , kao i obično , postojala bi krajnja kreditna scena koja je imala 2 scene u ovom filmu .",1
Godina 2015,1
Zemlja : Australija,1
Također smanjuje napetost u određenim sekvencama .,0
Sam kraj filma ali i ova zarada zeleno su svjetlo za nastavak koji možemo očekivati već sledeće godine .,2
"Bilo je više kao duga priča koja će se nastaviti za 10 epizoda , a ne samostalni slučaj po epizodi .",1
The Queen ’ s Gambit – Damin Gambit ( Sezona 1 ) 2020 ( TV SERIES ) Recenzija Serije,1
"Glavne uloge : Amy Landecker , Sofia Black-D ’ Elia , Virginia Gardner",1
"Animacija je učinjena lijepo , čak sam primijetio da je Industrial Light Magic uključen kad sam vidio krajnji kredit .",2
"U tome , doduše , danas više nije sam , ali time što je prokrčio put za AMC , Netflix i druge studije , odnosno time sebi može priuštiti da izbaci 100 milijuna dolara ili druge donedavne nezamislive svote na pilot ili gotove sezone TV-serije se ističe u mnogo čemu na isti način na koji se u zlatna hollywoodska vremena MGM , poznat po svojim raskošnim mjuziklima i filmskim epovima “ većim od života ” isticao među drugim poslovnim carstvima losanđeleske tvornice snova .",1
Datum izlaska : 19 .,1
Priča počinje na kraju naše priče ; ubojstvo se dogodilo i policijski detektiv započinje razgovor s vidno šokiranim tinejdžerima koji bi mogli počiniti zločin .,1
( TV SERIES ) Prison Break ( Sezona 5 ) 2017 Recenzija Serije,1
Zato ne očekujte vrstu kakvu biste vidjeli u filmovima Marvel .,1
Ali mislim da je način na koji je snimljen film polako pokazivao transformaciju Alite od navodno nevinog kiborga u tamno-junašku heroinu .,1
Marvelov super junak Ant-Man naoružan je genijalnim odijelom s nevjerojatnom sposobnošću da se njegova snaga proporcionalno povećava smanjivanjem do veličine mrava .,1
Ljubitelji Firefly-a i Castle - a uskoro će imati još jedno mjesto za popravak Nathan Filliona .,2
Savršeno .,2
"Kada dođe trenutak da rode moraju da migriraju na jug u Afriku , mali Richard mora se pomiriti s istinom – on jednostavno ne može izdržati tako dug let , i mora ostati u šumi .",0
"Sutra je subota a ja ranim pa se nisam pretjerano razbacivao kritikom za ovaj jedan relativno važan film , lijep i potresan , dirljiv ali djeluje kao suhoparni dokumentarac , sa mnogo odličnih performansa , pa tako vjerujem da ste već sami sve povezali a ja ću još jednom da zaključim : ‘ Everest ’ je jako jako dobar film .",1
Morao sam reći da lično ne poznajem Black Panther prije njegovog kratkog nastupa u Captain America : Civil War .,1
Žanr : Akcija | Sci-Fi,1
Mnoge od akcijskih scena su igrane u boljim filmovima u žanru .,0
"Reditelj filma je Craig Zobel , koji iza sebe ima kvalitetnu i uznemirujuću priču pod nazivom ‘ Compliance ’ . Film je zaradio tek 58 hiljada dolara u Americi .",1
"Otpočetka je jasno da je ta njihova veza iznimno jaka , pa je i za očekivati da će , kad se Rebecca nakon 12 godina vraća iz Japana natrag na obalu , ljubav neizbježno planuti .",1
"Simpatična glumačka ekipa , izvanredni vizualni efekti i performansi .",2
"Prilikom predstavljanja prve epizode , serija je privukla tri miliona gledalaca , tako velik interes nije pao do samog kraja sezone .",2
"U drugoj i kasnijim epizodama dobivate mnogo nevjerojatnih zapleta ispunjenih dvostrukim prijelazom , u kombinaciji s nekim akcijama .",2
Ocjena : 9 / 10,1
Ocjena : 8 / 10,1
Godina : 2019,1
Zemlja : SAD,1
Redatelj : Colin Trevorrow,1
"Reditelj filma je Takashi Shimizu , japanskih i američkih verzija ‘ Kletvi ’ , zatim filmova kao što su ‘ Šok labirint ’ , ‘ Rinne ’ , ‘ Marebito ’ i ostalih manje poznatih filmova .",1
"Ispričan retrospektivno , “ Peti val ” u centar neobičnih dešavanja širom svijeta , gdje vanzemaljci vrše invaziju na našu planetu , stavlja mladu tinejdžerku Cassie koja prvo gubi majku , pa oca i onda ostaje sama da se bori protiv nesreće koja ih je zadesila te kako bi spasila mlađeg brata .",1
Sad imamo našu kriminalističku dramu .,1
Trajanje filma : 01 : 46 : 00,1
Datum izlaska : 15 .,1
"Kings ’ i ‘ The Councler ’ , ali zato iza sebe ima brojne hitove tipa ‘ Prometej ’ , ‘ Blade Runner ’ , ‘ Alien ’ , ‘ Robin Hood ’ , ‘ Gladijator ’ , ‘ Kraljevstvo nebesko ’ itd .",2
"Vizualni efekt je najzabavniji potpuno prilagodljiv CGI robot , što je najuzbudljivija vizualna prilika za tim i za Jeffreya Nachmanoffa .",2
"Steina , nakon što su oslobođena čudovišta koja žive u njegovim knjigama .",1
Trailer Filma :,1
"Uglavnom , itekakav deficit .",0
"Sve u svemu , osobno sam smatrao da je ovaj film bio dobar .",2
Trajanje filma : 02 : 00 : 00,1
"U vrijeme djelovanja , ovo je bilo nevjerojatno .",1
"Bio je i Cary scenarist ( Bill Irwin – Lady in the Water , Rachel Getting Married etc ) , Kerry koji je bio jako dobar u borilačkim vještinama ( Amber Midthunder ) i Ptonomy koji je mogao uči u bilo koja sjećanja ( Jeremie Harris ) .",2
"Osim nevjerojatne hemije Retta ( Ruby Hill ) - Parks and Recreation ( 2009 - 2015 ) , Mae Whitman ( Annie ) , Roditeljstvo ( 2010 - 2015 ) i Christina Hendricks ( Beth ) , nominirana za šest Emmyja za njihovu uloga u Mad Men ( 2007 - 2015 ) – imamo čvrstu , reprezentativnu i uzbudljivu cjelovitost koja je puna zapleta .",2
Tandy i Tyrone uskoro bi se zapleli u pitanja koja se tiču njihove prošlosti .,1
Od svih likova ove godine najviše pozornosti privuče Samuel .,2
"Nemojte me krivo shvatiti , moja djevojka i ja stvarno smo uživali u filmu .",2
Trajanje filma : 01 : 46 : 00,1
Redatelj : Uta Briesewitz,1
Godina : 2020,1
Pa o čemu se radi ?,1
"Producent : Eric Heisserer , Josh Malerman",1
I što smo na kraju dobili .,1
U kinima od :,1
Ona pokazuje ogromnu dubinu i ima najimpresivnije trenutke filma .,2
"Ove propuste koje sam spomenuo , to ukazuje samo na jedno ; da su neke dijelove zbrzali , čisto da dođu do kraja i da najave nastavak , a i da prikažu neizostavni kameo Stan Lee-a , ali sve u svemu , šarenoliko , maštovito i zabavno i prava uživancija za čitavu porodicu .",2
"Ono što mi je kod filma falilo , pored činjenice sam propustio mnogo toga gledajući ga na laptopu , jeste i to što mi djeluje kao da nije film Roberta Zemeckisa , jer ima neku dozu neozbiljnosti i nema nimalo neke mračne i misteriozne atmosfere , nekih pečata svojstvenih samo ovom reditelju , ali šta je tu je …",0
"Apa , Lili Reinhart , Camila Mendes",1
Redatelj : Nacho Vigalondo,1
"Nakon slabog rezultata u The Book of Love , dobro je vidjeti da joj je ova uloga sve sto joj je potrebno .",2
"Akcijske scene su jednostavno frustrirajuće za gledati , posebno sa svim pretjeranim oslanjanjem brzih promjena .",0
"Međutim , među nekim pričama je ta veza zaista minorna , do te mere da su neke priče suvišne .",0
"Nakon što je njeno kraljevstvo pretvoreno u ostavštinu zla a njena krila oduzeta , Zlurada se odlučuje osvetiti onima koji su joj oduzeli sve što je imala i baca kletvu na malu djevojčicu , koja je tek došla na svijet , Ružicu .",1
Imamo priliku vidjeti tko je zapravo ovaj lik prije nego što se stvari dese .,2
Vrijeme je za moj konačni rezultat .,1
Ocjena : 5 / 10,1
Svibanj 2014 .,1
Šta je uzrokovalo kvar Dutch Boya ?,1
"Ako ste spremni da sve svoje umove preplavite samom veličinom i opsegom svemira i mjesta čovječanstva u njemu , Cosmos : Mogući svjetovi ste pokrili .",2
"U ovom filmu jak dojam ostavljaju i sam Hiddlestone , te Luke Evans , Irons i Moss , što znači da je reditelj barem po tom pitanju , čvrsto držao kormilu i palicu i uradio zavidan posao s performansima , ali to je samo jedan segment filma od mnogobrojnih .",2
) .,1
"Ono što sam naglasio da ima veliku sličnost sa ‘ Jupiter Ascending ’ jeste činjenica da iza oba naslova stoje veliki reditelji , dakle velika imena Holivuda , oba filma koštala su papreno a nisu zaradili ni upola toliko a same kritike i publika nisu bili nešto naročito puni hvale .",0
—,1
Vrijeme je za moj konačni rezultat .,1
Datum izlaska : 9 January 2015 ( USA ) 4 .,1
"Naravno , ne treba zaboraviti ni An Seo Hyun u glavnoj ulozi , ali ni trapavu Okju , čiji je dizajn dovoljno simpatičan da osvoji srca gledalaca .",1
Umjesto toga nakon vise od četri godine čekanja od Resident Evil : Revolution u 2012godini ovaj navodno šesti i konačni nastavak Resident Evil film se završava na veliku žalost .,0
"Priča prati tročlanu porodicu koja seli iz jednog zimskog grada u Americi u San Francisco jer je otac našao bolji posao , pa samim tim , najmlađi član porodica , kćerkic Riley , prolazi kroz burnu fazu u svom životu jer je napustila prijatelje koje voli i sport koji igra .",1
"Uzbuna na Zelenom Vrhu je svojevrstan prednastavak popularnog serijala djecijih detektivskih filmova o Koku ( Koko i duhovi , Zagonetni dječak i Ljubav ili smrt ) , nastalo prema romanima Ivana Kušana .",1
"Ako ste gore pročitali sažetak radnje , čini se da već vidite srž problema priče .",1
Ne postoji samo jedna vrsta obitelji .,2
TRAILER :,1
Superman je bio jedan od najstarijih superjunaka kojeg sam poznavao i očito je dao osjećaj sentimentalnosti .,1
"CGI efekti su super , velike borbe i mjesta su prekrasna .",2
Reditelj filma je Wes Ball kojem je ovo prvi filmski dugometražni uradak .,1
Pojava agenta Coulsona ( Clark Gregg – Marvelovi agenti SHIELD TV serije ) definitivno je lijep dodir .,2
Koji su se također pojavljivali u ovom filmu kao drugačiji likovi .,1
10 .,1
"Glavne uloge : Hannah John-Kamen , Walton Goggins , Evangeline Lilly , Michelle Pfeiffer , Paul Rudd , Judy Greer , Michael Peña , Michael Douglas , Abby Ryder Fortson , Laurence Fishburne , David Dastmalchian , Randall Park , Vanessa Ross , Joshua Mikel , Rob Archer",1
Serija se usredotočila na svog djeda Seg-El ( Cameron Cuffe ) čija je obiteljska kuća El bila oduzeta .,1
"Mlada srednjoškolka pristaje na online igricu koja radi na principu ” istina ili izazov ” , a ubrzo postaje žrtva gledalaca zbog čega će morati ići do kraja .",1
"Gledatelji širom svijeta , pa cak i kritičari ne usuđuju se dovesti u pitanje Pixarovu kvalitetu animiranih filmova .",0
Nije bilo sasvim zastrašujuće i neizvjesno od početka do kraja poput Jawsa ili filma za preživljavanje s velikom glumom poput The Shallows .,1
"Mislim da je film slijedio priču koja je podsjećala na knjige , ali nije pokušavano prilagoditi priču .",1
Zemlja : UK | USA,1
Datum izlaska : 23 .,1
Može li Thomas i njegovi prijatelji spasiti Minho i ostatak imunološke djece iz Wickeda i uništiti organizaciju ?,1
"bio je čovjek koji je zaradio novac od prikupljanja predmeta i razmijenio ih s nešto vrjednijim , uključujući Jaeger ( robot sagrađen da se bori protiv čudovišta Kaiju koji su došli s drugog svijeta kroz kršenje Zemlje ) .",1
Oni mu daju ime Calvina .,1
Datum izlaska : 21 July 2017 ( Netflix ) ( svjetska premijera ),1
Tenet je fascinantan i uzbudljiv znanstveno-fantastični triler potkrijepljen Nolanovom velikom vizijom akcije i snažnim izvedbama glumačke ekipe .,2
Rani dio priče na planini Kree i misija nekako su izgledali kao da dolaze iz jedne od epizoda serije Star Trek .,0
"I učiteljem botanike Benom ( Alec Macqueen ) , njih trojica bili su stupovi Alfee koji su svim silama pokušavali zaštititi školu i učenike od vanjske opasnosti posebno mitskih bića koja se nazivaju Burned Ones .",1
Stoga bih vam stvarno savjetovao da se potpuno koncentrirate od početka kako biste bolje razumjeli .,1
"Ove reakcije publike i kritičara su dokaz da je film prošao neslavno , kako je i zaslužio .",0
Trajanje Epizode : 50 min,1
Ovo bi bilo mjesto gdje bi Livove vizije bile praktične prilikom pomaganja Babineauxu u istragama .,1
Serija je bila prilično teška .,0
"Zamislite da je glumačka ekipa bila sastavljena od potpunih anonimusa , film bi u tom slučaju bilo daleko teže pratiti .",1
Sretno promatranje !,2
Datum izlaska : 14 .,1
Koja je uspjela pobjeći od njega uz pomoć svoje mlađe sestre Emily ( Harriet Dyer – InBet između TV serija itd . ),1
Ocjena : 9 / 1,1
Ocjena : 7 / 10,1
"Tijekom ranog dijela osjećao sam da postoji malo sličnosti sa Shadowhunters : The Mortal Instruments serijom u kojoj je glavni lik bila mlada žena koja je tek saznala da ima magičnu moć i otišla u svijet za koji nikad nije znala da postoji , iako je tamo bilo više mlađih odraslih za razliku od tinejdžera ovdje .",1
"I meni i mojoj djevojci , kraj je bio šlag na kraju , dio koji se isplatilo vidjeti kroz cijeli film .",2
"Zaključno , po mom mišljenju ovaj film koji je trebao biti prekrasan avanturistički film nije bio na očekivanom nivou zbog pogrešnog livenja i neučinkovitog pripovijedanja .",0
Zatim gluma .,0
"Nedostajalo mu je neke psihološke težnje , neki preokret i doza misterioznosti , a ovako – precijenjen itekako !",0
Zaista sam uživao u svim specijalnim efektima u ovom filmu za koje mislim da su jedni od najboljih .,2
"Tražimo mi stariji , sitničaviji i obzirniji , pa onda nas pitaju što ne znamo uživati u lijepim stvarima .",1
Ocjena : 2 / 10,0
DonLP : Judith Vittet je superiorno odigrala ulogu male Miette i sve odrasle glumce bacila pod noge .,2
"Sad to ni budali ne može biti zanimljivo osim ako između svega toga neće praviti neke zabavne scene , smiješne dijaloge i nešto još zanimljivije i inovativnije , nego ikad prije .",0
"Ocjena na IMDb.com mu je solidnih 6,7 / 10 a na Tomatoesima 35% .",1
"Ocjena na IMDb.com mu je 7,5 / 10 a na Tomatoesima osrednjih 50% .",1
Hrvatska 23.08.2018 .,1
Pa kako je završila priča ?,1
Deadpool,0
preselila se u Riverdale zbog nekih problema vezanih za njenog oca . .,1
Redatelj : Yorgos Lanthimos,1
"Dobivaju škrge , oči poput mačaka i modificirane dijelove tijela raznih vrsta .",1
Big Little Lies je priča o tri majke mladih klinaca koji se spremaju da započnu prvu godinu školovanja .,1
"Elodie Young glumi Elektra , mrtvu bivšu djevojku Matt Murdocka .",0
The Avengers,1
"Producent : Hampton Fancher , Michael Green",1
Godina 2015,1
Iako to pomaže da se donese sve veća razina drame na stol .,0
"Tek nakon posljednje dvije epizode , Russian Doll počinje istraživati kako dvojac može početi popravljati jedno drugo kako bi spasili jedni druge , pa čak i tada , rezolucija je polupečena i nedovršena kao da je pravo značenje ostavljeno gledatelj da otkrije , a ipak želja da to učini ne može se dalje ukloniti .",0
Godina 2015,1
Datum izlaska : 15 .,1
TRAJANJE EPIZODE : 60min,1
Već se bavi onim čega se mnogi boje i stavlja političkog novinara u samu sebe .,2
"Charlie Cox opet igra Matt Murdock / Daredevil , i još jednom je izvrstan u ulozi , dajući nam slijepu katoličku nesreću koju smo upoznali .",2
"Draž ove franšize , odnosno samog naslova i svih ovih Graboida je to što se uspješno miksa akcija sa hororom i komedijom i što glumci uspješno iznose svoje zadatke a radnja u kojoj se odvija čitava priča čini film još više primamljivijim .",2
"K ’ o kroz maglu se sjećam pogledanog trejlera ovog filma , ali jasno znam da je ovaj film pohvaljen više puta za odličan poster .",2
Pa što se dogodilo sa svima njima ?,1
"Tako su ukrali i Denree-a , “ malog bratića ” priglupog snagatora koji kreće u potragu za njime .",0
"Ovih dana najavili su nastavak ovog filma iako je doživio fantastičan pad u očima svih , kritičara i publike i na kino blagajnama tako da je to jedna veoma veoma loša odluka jer sumnjam da će neko biti toliko radoznao da vidi koliko će nastavak biti loš .",0
Zemlja : Spain,1
Mislite da je drugačiji od ostalih .,1
"Svijet divljine je jako detaljno napravljen , i on omogućava dosta novih nastavaka u budućnosti .",2
"Bliss je isprekidan trenucima koji istinski iskidaju srce , sa središnjim likom koji se očito bori da shvati stvarnost i gdje na kraju stoji s obzirom na život koji ima i život koji može ili ne mora imati .",2
